,dates,rating,review,title
1031,2017/07/14,5,"이 곳의 역사를 아는 어떻게 구워 팰리스 호텔이었어요. 무료 가이드 투어를 참가할 완전 감사 팰리스. 안에 있는 자신의.
이는 전체 재구성하는 팰리스 완료하려면 2045 스케줄을 지정할 수 있습니다. 한국에서 걸어 다니며 아름다운 곳이 많 어 입어. 가치가 있는.",풍부한 문화적인 즐거움
1032,2016/10/24,5,나는 이 곳에 여러 차례 방문했지만 이 처음에. 저희는 운이 좋았던 여행 이 특별한 밤에는 세션 입니다. 그래도 입장료 가격 또한 같은 오후 5시부터 영업을 시작 6 - 10선은. 위 두 가지 관광객들과 주민들은 반드시 일찍 와서. 한국 전통 무용 및 프로그램 showcasing 은 전시와...더 보기,마법!
1033,2016/10/24,4,"궁전의 정원이 더 좋아지는 좋지만 방문할 때 참조. 저는 운이 좋아서 그 중 / 가을에 가서 가을, 나는 다른 색깔 의 나무를 볼 수 있었다.",아름다운 정원
1034,2016/10/24,5,"한 때 가 가장 먼저 도착 한 한국의 경복궁을 방문 했습니다. 좋은 장소를 방문할 서울, 배울 수 있으며 기록. 티켓이 비싸지 않기 때문에, 모든 패스를 구입할 수 있습니다 특별한 사원과 왕궁 에 있는 할인.",이동해야합니다 관광명소
1035,2016/10/23,4,아내와 함께 방문한 궁전과 정원 m 14 세의 아들. 산책하기 좋은 곳을 아름다운 사진들이 다.,매우 아름다운
1036,2016/10/23,5,"이 거대한 궁전 건물은 멋진, 세계에서 가장 좋은 비교. 코트야드 바이 메리어트 또는 모든 공간을 통해 새로운 보물, 혼잡 했지만, 평화 주변 많은 코너. 한국 의 경우 반드시 -!",광활하고 아름다운.
1037,2016/10/23,4,"만약 역사의 궁전 방문을 계획하고, 제한된 시간 만 있는 경우, 경복궁을 방문하는 것을. 인사동과 북촌 한옥 마을과 가까운 곳. 모든 날 중 하나에 정렬할 수 있습니다. 한다면, 걸어가는 것을 볼 수 있는 한, 준비 되어 있기 때문에. 저는 감동을 변화하는 왕궁 의 가드, 하지만 할...더 보기",나의 서울 여행
1038,2016/10/23,5,"나는 버스를 타고 인천 공항 내 호텔은 종로, 첫 경험이 있는 경복궁. 한밤 의 조명인 및 외부 문 만 보고 궁전에 처음 불어 저 멀리 존재. 방문 하시고 궁금해 볼 수 있었는데.",아름다운!!
1039,2016/10/22,5,"사진을 위한 훌륭한 장소, 사람들이 붐비는 주말에 갈 수 있기 때문에 사용할 수 있다면 평일에 관광 버스. 이 놀라운 걸어 다니며 관광. 기억에 남는 매우 아름다운 아주 마음에 들었습니다. 아니 strollers 친절했고, 특히 입구에 지역. 타고 부드럽게 스테이징될 수 없습니다. 가능한 경우 아기 입을 추천...더 보기",아름다운 
1040,2017/07/20,4,내 사무실 이 바로 맞은 편에 있으며 모든 비즈니스 여행을 노려보 창을 통해. 체크아웃 하기로 했습니다. 궁전은 매우 정교한 다른 사람들처럼 세계를 하지. 흥미로운 가이드 투어 수도 있습니다. 변경의 경비도 좋아요.,그 확인을
1041,2017/07/14,4,"이곳에 와서 개인 가이드. 이 시간을 이 매우 흥미로운 기록 자랑할만한 가치가 있다. 우리의 가이드 이 위병 교대식 때 그냥 알고 도착해서, 보고 있는 것. 주변은. 가이드의 설명은 중국 의 차이점, 일본어 및 한국어 하는 흥미로운 아키텍처 비교. 꼭 봐야 하는 경우 입니다.",본 흥미로운
1042,2016/10/21,4,"궁전 자체는 너무 많은 것을. 화창한 주말 에, 시민 들이 찾을 수 있어 입어 / 신, 스튜디오 이 한 영화. 에 있는 느낌이 있을 것입니다. 또한, 밤에는 팰리스 여기오시기! 궁전의 일부는 빛나는 조명. 아름다운 소나무 옆에 공원이 있고.",무료로 빌려 입어 입구
1043,2016/10/21,3,"Palace 는 공용 이다. 대부분의 전 세계 및 팰리스, 변경할 수 있는 경비 해. 이런 경우가 아니라면, 이 두 번 수행됩니다. 그 흥미로운 관광을 해 볼 수 있는 기회가 있다면 이 있어야 합니다. 저렴한 입장료는 안, 하고 사진을 찍을 수 있는 한국의 역사. 또한 추가...더 보기",한국의 역사 여행
1044,2016/10/21,5,"방문하기 좋은 사원이 몇 시간 동안 방황 하고 있을 때 할 수 있습니다. 특히 좋은 많은 사람들이 한국말로 전통적인 드레스 를 통해 고객은 무료 입장, 분위기도 추가합니다.",한국의 역사를 우수한 조각
1045,2016/10/21,5,"추석 동안 이 꼭, 좀 복잡하지만, 다양한 문화 활동 이지만, 그 동안의 경험을 무료로 빌려 입어!
香远亭就是所谓的宫内后院 ， 也是我最喜欢的地方 。 。
醉香桥 ， 景如其名 。 。
令人陶醉的独木桥与充满香气的莲花池左右作伴 ！
那个朝代 ， 这里应该是最让人舒缓压力的地方了 ！",한 동안 이 2016 추석!
1046,2016/10/20,4,독특하고 기억에 남는 서울의 궁. 우리가 좀 붐볐지만 그럼에도 불구하고 그냥 잊어 버리지 않을 수 있는 장소 중 하나입니다.,역사적인 곳!
1047,2016/10/19,4,"이전에 제가 갔을 때 경북 궁역 아침, 나는 꽤 인상적 였는데 아주 붐비는 보안을 관리하지 않은 티켓 궁전 내부. 그러나, 이 시간까지, 우리는 밤에 친구와 함께 와, 나는 밤에 아침 이 오는 것. 사진을 찍고 있었어요 - 당신이 항상 예쁜 배경과 산이 있는 고층 건물...더 보기","화려한 밤에, 야간 투어 추천"
1048,2016/10/19,3,"이 곳, 궁궐 의 공원이 있는 것에, 그것도 "" 와 "", 그냥 일반 - 스타일 건물. 한 번 가볼만한 때 처음 서울에, 나는 큰 매력 이 있지만 추천하지 않습니다",큰 것은 아닙니다
1049,2016/10/19,5,"한, 아름다운 곳이 멋진 건축물 & 작품. 이 박물관도 꼭 폐회 를 가치가 있습니다.",아름다운 궁전
1050,2017/07/20,5,"멋진 건물들, 귀여운 여자가 드레스를 입은 아키텍처 및 전통적인 한국인. 서울을 방문 하지 않은 경우 이 궁전 방문하지 않는다.",꼭! 
1051,2017/07/14,4,꼭 한번 방문할 경우 - 여행 할 수 있습니다. 이 궁전은 아주 잘 보존 및 복원 작업이 계속 물을이용한.,잘 가꾸어진 역사적인 사이트는
1052,2016/10/18,3,"아주 좋은 곳이 다. 이 거대한 복합 있어서 볼 수 있습니다. 왕궁 의 경비는 11 곳이 변화 입니다.
제가 마음에 들지 않은 시간 동안 많은 여행객들에게. 일부, 특히 중국에서 오는 버스 로드를 하면서 정말 시끄러운 경향 및 aggressive selfies. 본 후 처리가 완벽한 가드 수...더 보기",거대한 복합. 붐비는 관광객
1053,2016/10/18,4,"경복궁 의 여정은 서울에서 당일 투어, 방금 가치를 보고 있는데, 저와 제 남편은 알지만, 쉽게 20분 거리에 있는 위치는 시청 옆에 위치하고 있다. 즉, 도시 의 풍부한 역사를 볼 수도 없고 많은 시간의 여유. 궁전에 있는 진정한 의미의 지휘 하는 구조 및 자산 및 정교함을...더 보기",시티 호텔에서 짧은 도보 거리.
1054,2016/10/18,4,"궁전에 꼭 - 갈 경우 첫 번째 서울 여행 사이트. 우리는 이 궁전에 2 - 3시간 spen. 하지만, 단점은 항상 붐비는. 좋은 점은 근처에 있는 작은 빌릴 수 있는 전통적인 사진을 찍을 수 가 궁",관광명소
1055,2016/10/18,4,"유사한 문화 이 기 때문에, 저는 정말 관심 있었거든요, 이 좋은 곳이지만, 이곳에서 반드시 가 1 팰리스, 반드시 이",서울에 있는 최고의 궁
1056,2016/10/18,4,유사한 후에 모든 시작할 수 있었거든요. 내가 처음 박물관에 조언할 수 있습니다 (특히 더운 날 이) 다음 그림을 보고 나가질 팰리스 볼 수 있습니다.,보이지 않는 한 모든.
1057,2016/10/18,4,"이 공원에서 흥미로운 건물 및 주요 특징. 가격은 $1, 이 가치가 있을 통과하여 둘러보시기 세요. 할 수 있는 사람이 있었으면 좋거나, 대한 자세한 내용은 읽기. 아마도 우리는 헤드폰 임대 합니다.",아름다운 공원 같은 역사적인
1058,2016/10/18,5,"우리는 이 궁전 방문 즐겼다. 우리가 머무는 동안 그 의 보고는 서울.
결혼식 때 꼭 경비 변경할 수 있습니다.",아름다운
1059,2016/10/18,4,"사랑스러운 궁전 이 있는데 많은 정보를 합니다.
이 궁전을 방문할 경우, 위병 교대식 을 볼 수 있어. 한국인이 영어 번역 을 설명합니다.
볼 수 있는 좋은 곳 였다.",위병 교대식 을 사용함에 있어서
1060,2017/07/20,4,제가 아침에 강력 추천 - 사랑 시고 경비 변경할 수 있습니다. 날 데려가 다시 옛날 …,가야한다
1061,2017/07/14,5,"이 궁전은 그 거대한 도시 에 위치해 있다. 뒤에 다시 산에 간 멋진 호수와 공원. 멋진 건물들이, 그의 하이라이트 입니다.",그냥 아름답고 장엄한.
1062,2016/10/16,5,"너무 아름다운 곳이고 모든 곳 처럼 보이기도 트리의 원인과 호수😍사진
만약 한국 드라마 팬인 경우 하하; d 발생할 수 있는 모든 장면에 눈을 감 사용하는 방법을 알고 큰 경복궁
매우 재미있고 아름다운 곳
전체 한국인을 보며 역사적인 장소 :)
한국에서 꼭 해야 할 목록! !...더 보기",좋은 곳 
1063,2016/10/15,5,"몇 년 전에 본 궁전 이나. 지난 주, 야간 투어 에 가 볼 기회가 있었는데 지난 주. 다음에 가서 약 6:30 pm, 외국인들을 줄 정도로 ' 티켓, 7시에 엔트리 (하지만 사람들은 사실 그 전에). 궁전의 아름다운 모습 에, 조명이 정말 좋기 때문이다. 그리고 빛의 쇼...더 보기",우수한 밤
1064,2016/10/15,4,"나는 서울을 방문하는 경우 반드시 있을 것이다. 저렴하지만 단지 입학 을 할 수 있는 궁전. 제가 하고 옷을 입고 사람들과 같은 역사적인 장소로 가져갈 수 있는 경비 사진, 국립 박물관 은 또한 액세스할 수 있습니다.",역사적인
1065,2016/10/15,5,"우리는 경복궁을 방문 하는 건 정말 가치 있는 방문 시간 제약으로 인해 궁전 였습니다. 우리는 한국에 빠지지 길게 가지지 아키텍처 세부 danchung 페인팅 옥상의 돌출. 또한, 파빌리온은 뛰어난 아이디어 goenghoeru 연못에서 할 수 있는 로얄 수신 또는 축하의 고귀 한 사람들 중. 걸어서 northbound, 우리...더 보기",완벽한 주말 휴식
1066,2016/10/15,5,"미국 여행을 함께 갔는데, 이 궁전은 명소 중 하나는, 마음을 방문, 한국 문화와 역사를 모든 학습 및 많은 사진 촬영 입니다. 좋았습니다.",즐거운 곳 이 오. 한국의 역사. 좋은 곳에 좋은 사진.
1067,2016/10/15,4,아침 일찍 와서 빨리 평화로운 산책 과 좋은 사진을 찍을 기회가 열립니다. 정말 시끄럽고 붐비 사용자_이름: 에 가까운 점심 식사를 합니다. 또한 좋은 생각 할 수 있는 국립 민속 박물관 에 따로 시간을 그냥 옆에 있는 왕궁 의. 않은 경우 기나발루에 서울을 방문 하기 전.,가능한 한 일찍 와서
1068,2016/10/15,4,"서울에서 5일 을 하지만 꼭 하나 팰리스, 후에 확실한 연구가 나에게 가고 싶은 곳 였습니다. 내 이유? 또한 석가 투어는. 자본 은 서울로 이동할 때, 첫 번째 궁전 였는데, 서울 시 전체 벽으로 둘러싸인 궁전이 수 있도록 설계되었습니다. 우리가 더 줄어듭니다 아키텍처 및 기록 및...더 보기",5 중 서울의 궁궐 을 선택하면 이
1069,2016/10/14,3,"지루한 수많은 사람들이 수 있지만 사랑은 역사.
이 시간에 매우 큰 필요가 있어. 특히 박물관도 있습니다. 6 시간을 방문 중 하나를 추천 합니다.
يمكن ان يكون هذا المكان ممل للعديدين ولكنه سيكون وجهة تشد المهتمين بالتاريخ.
المكان كبير جدا ويحتاج وقت للتنقل مشيا على الأقدام...더 보기",역사 애호가에게 좋은 곳. 
1070,2017/07/20,4,많은 궁전과 역사. 를 통해 쉽게 할 수 있어요. 그냥 지하철 역이 지침에 따라 도달할 경우 분실 하지 마십시오.,서울 방문해야 합니다.
1071,2017/07/14,4,"더 팰리스, 뷰 - 모든 것이 화려한. 사람들이 여기에 시간을 강력 추천합니다.",아름다운
1072,2016/10/13,4,"우리는 자유로운 관광 버스 및 관광 -- 다양한 정지 되어 사용할 수 있어야, 길도 좋고 저렴한..",아주 좋은 궁 - 하나의 시티 투어 버스 정류장에서
1073,2016/10/13,5,"한 끝에 멋진 하루 였습니다. 인원이 많은 그룹 없음 라 조용한, 거의 조용하고, 주변 환경은 사랑스러운 건물. 조용한 장소를 쉽게 찾을 수 있는 책 읽기. 나중에 후회 하지 않는 것으로 가이드와 함께 방문하여 주었다면 즐거웠습니다.",아름다운 장소
1074,2016/10/13,4,"가장 인기 있는 관광명소 중 하나로 서울. 거대한 군중 들의 준비 및 지역 내에서.
아주 멋진 곳이 한국 역사 에 대해 추가할 수 있습니다.
한 시간에 한 번 게이트 앞에 있는 표시 (변경할 수 있습니다) 3월 전쟁 경비가 수행할 수 있습니다.",매우 혼잡
1075,2016/10/12,3,"사이트에 경치가 좋은 방은 볼 것이 많지만 대부분 제공하지 않았다 손님이 자고 간다면 홈오피스를 입구. Windows 전용 몰래 찾기 명령을 사용할 수 있습니다.
어쨌든 방문 하는 곳입니다. 하지만 사랑의 호수.",아무것도 볼 것이 많지만 큰 궁전
1076,2016/10/11,4,"몇 번이나 경복궁.
첫 번째는 어정쩡한 겨울, 모두 가 아닌 물이 있는 연못, 없 이 나무 잎.... 모든 것이 되지 않을.
저는 가을인 여동생과 함께. 우리가 도착 했을 시간이 위병 교대식 은 일정 수의 가치가 있다.
세번째 방문이 좀 특별한 저녁 열 수 있습니다. 온라인...더 보기",많은 시간이 필요합니다
1077,2016/10/11,4,이는 꼭 한 서울 도 처음. 이 많은 것을 제공하며 잊지 말고 우산 또는 hat 안전하게 보호하기 위해 해당 혹서. 너무 나쁜 개인 투어 가이드를 할 수 없고 다른 기능을 설명할 때.,궁 폭발!
1078,2016/10/10,5,"와우 -- 지정된 기간 동안 특별한 밤 투어를 제공 (9월 24일 - 2016년 10월 28일) 경복궁. 가 본적이 없다면 하루만 방문 하기 전, 나는 엎드려 있는 걸 추천합니다. 최고의 3, 000원 서울을 보냈습니다! ! ! ! 라고 한 "" 다리 시간 "" 빛과 경회루 공연에...더 보기",멋진 밤
1079,2016/10/09,5,9시 전에 가서 사람들 입니다. 정말 즐거운 시간을 보내기 및 야생 동물 들도 아름다운 궁전 주위를 배회 한 두 시간 본!,초기 이동
1080,2017/07/20,5,"마제스틱 팰리스 geongbokgung 입니다! 이 경우 서울 방문해야 합니다. 가능하다면 방문 (일 년 중 몇 달 동안 만 열) 밤, 절대적으로 아름다운 것. 산이 보이는 배경, 레포츠 의 천국은 사진. 뒤에 체크 아웃할 경우 많은 시간이 궁전의 역사 박물관에 역사를 배우. 영어 가이드 투어도 무료로 줍니다.",서울을 방문하는 경우 반드시 방문 해야 합니다! 
1081,2017/07/14,5,이 중에 하나밖에 없다면 방문할 장소는 서울에서 제한된 시간. 거대한 궁전 이 기 부지 와정원이. 그래서 사람들이 붐비는 시간엔 피를 정말 주말이나 방학.,아름다운 장소
1082,2016/10/08,4,"서울에 있는 궁궐 이 있는. 깎아 지른듯한 크기 및 시내 산의 경치 좋은 위치와 배경, 역사적 중요성 이 있을 생각한다 - 볼 수 있어야 합니다. 지하철을 통해 쉽게 중앙에 위치해 있고 매우. 또한 근처에 위치한 다른 박물관이 몇 개 있었다. 우리가 이 민속 박물관 무료 입장 티켓 (또는 아이들의 민속 박물관? 둘 다, 잘 기억나지 않). 걷는 시간을 보낼 수 있다. 룸 또는 객실 수 없지만 메인 거리를 갈 수 있는 다양한 구조의! 편안한 신발을. 있기 때문에 아주 많은 수의 휠체어 와 유모차. 깨끗한 욕실과 화장실 휴지, 비누와 물에 수도 있습니다. 파빌리온 를 방문할 때, 제가 온라인으로 예약을 미리 합니다. 방문 해요), 팰리스 수도 있고 원하는 만큼, 원하는 경우 를 볼 수 있지만 대부분 (여유 있게 걷는 속도로, 2 시간 이상 할당할 수 있어야 합니다. 중국 베이징 의 자금성 보다 좀 작은 느낌이고, 수행할 곳이 보였다. 하지만, 건물 및 레이아웃은 아름다웠습니다.",운동화를 착용!
1083,2016/10/08,5,"이는 거대한 궁전, 트립어드바이저에서 봤을 때는 이미지, 그냥 건물 하나였다고 생각이 마음에 들었습니다. 이 궁전은 거대한 나는 꽤 놀래 ㅆ다. 대부분의 관광 단지 입구에 있는 건물과 그 후에 남아 있다. 보고 싶으시다면 전체 팰리스, 준비 편 2 시간 이상을 걸어서 가. 아주 아름다운 궁전 이 있었어요. 이 곳을 방문할 수 있을 강력히 추천 합니다. 우리는 이 호텔에서 10월 2일. 이는 한국, 많은 사람들이 옷을 입고 사진 에 있는 전통적인 의류 팰리스, 꽤 흥미로운 볼 수 있습니다. 같은 옷을 입고 사진을 찍는 관광객들 또한 최대 대해 팰리스. 오후에는 엄청나게 많은 관광객들이 도착했을 때는 약 2, 제가 도착 해서, 덜 붐비는 것이 더 좋을 것이다.","거대한 거대한 궁전, 많은 관광객들"
1084,2016/10/07,4,영국의 한 가운데에 있습니다. 관광명소 및 흥미로운 사실이었기 때문에 사람들이 아름다운 구조 정보 한국 역사. 팰리스 는 정말 다른 단체들을 얻을 수 있어서 정말 좋은 곳을 찾을 수 없는 아름다운 사진들이 다. 전반적으로 흥미로운 방문할 가치가 있습니다!,멋진
1085,2016/10/07,5,서울을 방문하는 경우 이 참조해야 합니다. 이 아름다운 전체의 역사. 사진을 찍을 수 있는 끝없는 매우 저렴합니다. 전통 의상 입고 걸어 다니는 사람들 에서 볼 수 있습니다. 마음에 들 었어요.,서울에서 저렴한 숙소.
1086,2016/10/06,4,그는 정말 흥미로운 곳 gyeongbokkgung. 지하철을 사용하려는 데 그 쉽게 찾을 수 있습니다.,멋진 곳
1087,2016/10/06,4,"저는 이곳에 별 4 등급이 기 때문에 객관적으로, 정말 좋은 곳이긴 하지만, 정직, 내 마음에 드는 것이 아니다. 왜 요? 이 곳은 사람이 너무 크고 (같은 사람은 정말) (소요 시간 및 성 영역을 확인하게 한다). 정말 관심과 열정이 곳에 방문하면, 이 기록도 geek, 진행. 하지만 아름다운 그림만 하고 전형적인 한국 성을 수 게시하여 소셜 미디어, 더 나은 다른 성 (e. g. 창덕궁) 체크인 할 수 있습니다. 다른 성 이고 사람이 덜 붐비는 아름답다. 하지만, 좋았던 것은, 이 궁전과 같은 필수 - 방문 - 서울에 있는 한 때, 물장난을 합니다. 다시 한 번, 제 개인적인 좋은 곳이지만 마음에 드는 것.",저 멋진 곳이지만
1088,2016/10/06,4,"멋진 사진을 찍는 곳이 있습니다, 큰 궁전이 있어서 걸어서 갈 수 있는 실질적인 필요합니다. 전통과 편리한 배경에서 사진을 찍는 동안 산. 높은 고층 건물 수도 없고 좋은 쪽에 있을 수 있습니다",역사적인 장소
1089,2016/10/04,4,"이 지역은 아주 크고 많은 볼. 하지만 하드 를 좋은 그림에 항상 사람이 있기 때문에. 더 많은 관광을 하고 평온한 내부. 저는 11시에 a 를 볼 기회가 오고 가드 변경할 수 있습니다. 걸어서 가 긴 다리 만 사진을 찍을, 있어 매우 빠른",전망은 좋지만 항상 혼잡 
1090,2017/07/20,5,"서울에 있는 경복궁 의 북쪽에 자리 잡고있다 조금 가 서울의 명동 인근에 숙박할 때입니다. 궁전의 여러 개의 레이어가 여러 집입니다.
계속 걷는, 민속 박물관 을 입력합니다. 놀기 좋은 곳을 기록.",아름답게 복원과 함께 방문
1091,2017/07/14,5,저는 오디오 투어 자체는 아주 행복한 가이드입니다. 아름다운 궁전과 아름다운 정원. 저는 이 작은 사람들은 토요일 이른 아침에 열기 및.,사랑스러운 방문
1092,2016/10/03,5,"서울에 있는 아주 좋은 궁 근처에, 한 한국의 자연과 화려한 역사적...
서울에 있는 한 경우 이 참조해야 합니다.",매우 좋은
1093,2016/10/03,5,"오 마이 갓! 이 거대한 지역의 많은 관광지같은 느낌이 들게 만드는 곳으로 서로 연결되는 미로 같았어요!
이 아름답고 멋진 건축물이 biuldings. 정말 좋은 인테리어! 다만 한가지 문제점은, 이 곳에 대한 정보를 제공하는 팰리스 enouh 되지 않았습니다. 우리는 걷고 싶어 하지 않는 여행에 많은 정보를 얻을...더 보기",거대한 영역도 있고!
1094,2016/10/02,5,"아름다운 장소, 날씨가 좋은 날은 좋은 방문하기. 영어 투어는 무료로 이용하실 수 있습니다. 좋은 공연을 즐길 수 있는, 당신을 즐길 수 있기 때문입니다.",아름다운
1095,2016/10/02,5,"추수 감사절 기간 동안 방문 할 때. 무료 입장할, 지불한 요금 이며 자발적으로 쓰이. 정말 좋은, 편안한, 고요한 장소. 멋진!",아름다운
1096,2016/10/02,4,"볼 수 있는 곳입니다. 과 같은 영화.
좋은 산책. 정말 넓었어요!",좋은 역사적인
1097,2016/10/01,5,걸어서 갈 수 있는 아름다운 궁전에서 아름다운 일. 여러 건물들과 비밀의 정원. 매우 저렴한 입장료.,아름다운 궁전
1098,2016/10/01,4,"여기에 두 번 떨어지지 않습니다. 우리가 볼 수 있는 일련의 변경 관리의 12시 에서 2시 에서는 다음 2.
이곳은 방문할 가치가 있는 궁전 이나 산책 스태이. 굉장히 큰 궁전, 편안한 운동화를 한 쌍에 왕궁 의 경우 콤필터 마다.
이 티켓을 흥미로운 곳. 체크 아웃 시간...더 보기",변경의 경비를 보는 앳 더 팰리스 
1099,2016/09/30,5,"이 곳은 서울에 절대 참조해야 합니다. 이 거대한 궁전 건물은 역사. 한옥 마을과 함께 bukchok 합니다 창덕궁 을 큰 부분이 가까운 것이기 때문에 역사적인 서울.
정말 사람 좋아 할 수 있는 경우 다음 경로를 추천합니다.
광화문 역에서 출발 (또는 시티 홀 역과 광화문 게이트 통과)...더 보기",방문해야합니다 서울에서
1100,2017/07/20,4,"매우 아름다운 궁전과 정원, 심지어 우리 딸 사랑 은 4 이 요! 서울에서 꼭 가봐야 할 때. 이 사람들이 아주 많아 여행자 팰리스 이전 올",매우 아름다운 궁전
1101,2017/07/14,5,"너무 많은 것이 변화의 시작이 있었지만 경비가 10시입니다. 많은 사람들은 역사가 이 궁전은 정원, 하지만 다시 역사도 아주 잘 바꾸어 말한다.",10시에 가!
1102,2016/09/29,4,"저는 궁전 - 그러나 제가 전에도. 멋진 곳, 역사적으로 중요한 의미를 깊이 들. 반드시 가이드를 적절한 아키텍처. 제대로 된 역사적 중요성을 안내할 수 있는 곳입니다. 여행을 가는 사람은 좋은 의미를 기록, 건축, 아시아 및 한국 내의 의미. 무엇을 보고 들 은 경험 치이상!",당신을 아는 데: 언어를 구사하는 가이드를!
1103,2016/09/28,5,그냥 아름다운 역사적인 한 항상 궁 의 문화도 놀랐다 잘 정돈 되고 싶다!,숨을 고르고
1104,2016/09/28,4,우리는 이 궁전에 가서 9am. 이 완벽한 이는 매우 바쁜 시기 이다. 오디오 가이드도 있는 가이드 북. 하는 것은 매우 유익한 정보가 충분하게. 약 2시간이 걸려서 전체 정원. 또한 무료로 제공하는 11am 영어 투어에 바쁜 시간 이지만 많은 학교들 이다.,거대한 아름다운 정원
1105,2016/09/26,4,나는 빠른 방문 - 전반적인 가치가 있는 여행 투어 (각 $2.50 달러) 및 변경의 경비. 방문할 가치가 있는 아이들이 더 있어서. 나는 말인지 만큼의 가치!,좋은 관광 사이트!
1106,2016/09/26,4,"첫 번째 궁전이 있어 방문한다면 할 수 있습니다.
잊지 어서 법적 보호자 동반하고 셀카!",일반적인 오래된 배에서 팰리스
1107,2016/09/26,4,놀기에 좋은 곳이다. 티켓을 구입할 수 입력할 수 있습니다. 티켓 카운터 근처에 환전도 가능. 이 궁전은 크고 필요한 모든 것을 할 수 있는. 전통적인 의상 의 았다는 팰리스 실행할 수 있습니다. 그들은 옷을 입을 것. 위치 변경 정보를 찾을 수 있는 의상을 지나 왼쪽 입구.,방문해야합니다 서울에서
1108,2016/09/25,3,"경복궁 을 구경하기 좋은 장소 같은 날에 다시 자세히, 무료 영어 투어에 사용할 수 있습니다. 또한 무료 박물관 2 팰리스에 위치하고 있어. 저는 운이 좋게도 호텔에서 무료로 입수했습니다. 나는 어떤 이벤트 이었지만 매우 근사했어요. 정말 화려한 장소.",아주 예쁜
1109,2016/09/25,4,"메인으로 팰리스 착체, 경복궁 의 가장 큰 의미로. 많은 것들을 볼 수 있는 이 착체; 따라서, 가이드 투어 시간이 있다면 여유를 사용하는 것이 좋습니다. 내 친구들과 나는 시간이 별로 없고, 그냥 걸어서 약 1시간 정도를 기다리는 동안에 궁전 근거하여 게이트 가아드 변경할 수 있습니다. 화창한...더 보기",역사적인 랜드 마크
1110,2017/07/20,5,"우리는 이번 주에 몇 시간 동안. 정말 거대한 곳이 상당히 바쁜 여행자. 메인 게이트 헤드, 위병 교대식 을 볼 (하지만 이것은 공식 - 그냥 액터들) 에서 시간을 보내는 곳은 박물관 개요. 그는 더 나아가 거리에서 벗어난 사람들이 내 제안 이다. 또한 즐거운 시간!",위대한 정지
1111,2017/07/14,5,"너무 거대한 궁궐 복합체 -- 만 걷고, 2시간 걸리지 가공제! 하지만 정말 아름다운 한국의 예술과 문화를 알 수 있는 궁! 마음에 연못과 작은 도서관 이 뒤에 있습니다. 이 일을 hyangwon. 정말 아름다운 곳! 강력 추천이 다! 이동 --!","서울 ""방문해야합니다"""
1112,2016/09/25,4,"가능한 경우 등록 정보 걸어서 계단을 올라.
사랑스러운 근거
나는 그곳에 있는 동안 다른 유료 choseok 청구하는 금액을 지불하거나 노미널.
팰리스 박물관 옆에 있는 가볼만한 가치가 있는. 한국 사람들이 매우 친절하셨어요.",아주 좋은 곳이나 
1113,2016/09/24,4,"물론, 이는 정말 큰 팰리스, 왕궁과 유사하고 많은 관광객들이 너무 많은 집, 서울의 가장 유명한 궁전이 답변하기 때문이다. 그럼에도 불구하고. 서울의 필수일 것 같다. 또한, 무료 입장할 수 있는 좋은 박물관, 더위 탈출 을 방문했을 때 하는 것처럼.",어쩌면 너무 큰?
1114,2016/09/24,5,"시티 팰리스의 중앙에 위치하고 있어요. 시작 시간은 9:00 더 나은 것을 할 수 있다면 그곳에 이른 시간, 많은 사람들로 꽤 붐비는 방문이 라. 매우 흥미로운 조금 오래된 시간의 문화. 할 수 있는 큰 건물 안으로 들어가 볼 수 있는 물과 가까이 있고, 적어도 하루 전에...더 보기",아름답지 picturisque
1115,2016/09/23,4,경복궁 을 방문할 때 주의 사항 몇 시간 동안 계속 내. 그 근거는 크고 아름다운 궁전 들! 입장료는 $3 이 있어서 박물관입니다. 이 시간에 $3 의 가치가 있다.,아름다운!
1116,2016/09/23,5,""" 할 때에, 이 기 때문에 당신이 얻을 수 있습니다 surprized 의 중앙에 위치한 서울! 나에겐 큰 볼을 찾을 수 있는 현대적이고 오래된 시간 이후에! 광화문? 정문의 경비는 이 궁전에서 찾을 수 있는 전통적인 의상! 멋진 사진들을 본다! 위병 교대식 이 10am 의 변화, 이...더 보기",좋은 곳이 서울을 방문하는
1117,2016/09/23,4,"이 곳은 정말 좋은 보시면, 정말로 아름답고 예쁜 무용 하는 경우 및 기타 에는 너무나 많은 문화. 걸어서 갈 수 있는, 보다 더 큰 것은 처음입니다. 사이드 노트: 여름에 간다면 우리처럼, 우산을 가지고 많은 물과 자외선 차단제.",꼭 봐야 하는
1118,2016/09/22,5,"서울에 있는 한 궁전을 방문할 시간밖에 없다면, 하나는 꼭 이. 체크인 시간을 추천하는 로얄 가아드 변경, 해 볼 수 있는.",서울 팰리스
1119,2016/09/21,5,"주말에 갔는데 사람이 많은 사람이었습니다. 사진을 찍고 즐길 수 있고 큰 관광명소. 세가지 일 공연, 행사에 참여한 것 중의 하나는 모두 동일한 아주 간단한. 해 큰 변경 명령. 궁전의 역사와 설계에 관심이 사람들을 추천합니다.",꼭 가봐야 할
1120,2017/07/20,4,그곳의 수천 년 일본에도 두 번 레코딩 입니다. 무료로 영어를 구사하는 도슨트 투어 를 적극 추천합니다.,본 관광명소 놓치지 마세요
